y_true,y_pred,score,sex,race
0,0,0.025271,Female,White
0,0,0.023478,Male,White
0,0,0.222669,Male,Two or more
1,0,0.467135,Male,White
0,0,0.187756,Male,Two or more
0,1,0.645455,Female,White
0,0,0.013232,Female,White
1,0,0.383304,Female,White
1,1,0.784377,Male,White
0,0,0.018216,Female,White
0,0,0.429830,Female,White
0,0,0.248249,Female,American Indian
0,0,0.286771,Male,White
1,1,0.522452,Male,White
0,0,0.292916,Female,White
0,1,0.839502,Male,White
1,1,0.516249,Female,Black
0,0,0.014751,Female,White
0,0,0.280541,Female,White
0,1,0.650646,Male,White
0,1,0.661815,Female,White
0,0,0.318283,Female,White
0,0,0.022888,Female,Two or more
0,0,0.383844,Female,White
1,1,0.855761,Male,Asian
0,1,0.692546,Male,White
1,1,0.972091,Male,White
1,1,0.741541,Male,White
0,0,0.397279,Male,White
1,1,0.879100,Male,White
1,1,0.823747,Female,White
0,0,0.067047,Male,White
0,0,0.444038,Male,White
1,1,0.551492,Male,White
1,0,0.456859,Female,White
1,1,0.929252,Male,Asian
1,1,0.823874,Female,White
1,1,0.752849,Female,White
0,0,0.045207,Male,Two or more
1,1,0.952815,Male,White
1,1,0.669682,Male,White
0,0,0.027644,Female,Other
1,1,0.734357,Female,White
0,1,0.539987,Male,Two or more
0,0,0.049492,Male,White
0,1,0.508145,Male,White
0,0,0.176385,Male,Two or more
0,0,0.374892,Male,White
0,0,0.188102,Female,White
1,1,0.920176,Male,American Indian
0,0,0.387985,Female,White
1,0,0.400834,Male,White
1,1,0.804734,Male,Asian
1,0,0.456859,Female,White
1,1,0.594189,Female,White
1,0,0.270504,Male,Other
0,0,0.184882,Female,White
1,1,0.554273,Male,White
1,1,0.616045,Male,American Indian
1,1,0.505648,Male,White
1,0,0.490297,Male,White
0,0,0.089039,Female,White
0,0,0.102789,Female,White
1,1,0.515951,Male,White
0,1,0.679482,Male,American Indian
0,0,0.343825,Female,Asian
1,1,0.822949,Male,White
0,0,0.236801,Female,White
0,0,0.334213,Female,Asian
0,0,0.442898,Female,White
0,1,0.656135,Female,Two or more
1,1,0.800042,Male,White
1,1,0.940675,Male,White
1,1,0.916400,Male,White
1,1,0.992393,Male,Asian
0,0,0.144235,Female,White
0,0,0.163603,Male,White
0,0,0.086406,Male,White
1,1,0.870123,Female,White
0,0,0.424527,Female,White
1,1,0.569740,Male,White
0,1,0.752849,Female,White
1,1,0.640941,Male,Asian
1,1,0.694782,Male,White
0,0,0.160408,Female,White
0,1,0.877117,Male,White
1,1,0.920394,Male,White
0,0,0.073541,Female,White
0,0,0.104968,Female,White
1,1,0.614127,Male,White
1,0,0.379529,Male,Black
1,1,0.644015,Male,American Indian
0,0,0.057352,Female,American Indian
1,1,0.748074,Male,White
0,0,0.005629,Female,White
0,0,0.033572,Female,Other
0,1,0.542752,Female,White
1,1,0.895429,Male,White
1,1,0.759697,Male,White
0,0,0.117116,Female,White
1,1,0.828422,Female,White
1,1,0.826086,Male,White
0,0,0.021129,Female,White
0,0,0.276687,Female,Asian
0,0,0.214641,Male,White
0,0,0.472287,Female,White
0,0,0.260837,Male,White
0,0,0.023552,Female,Other
0,0,0.311101,Male,White
0,0,0.098889,Male,White
0,0,0.234451,Female,White
1,1,0.762641,Female,White
1,1,0.734306,Female,Two or more
1,0,0.200533,Male,White
0,0,0.200733,Male,White
0,0,0.042581,Female,White
0,0,0.036887,Female,Other
1,1,0.510369,Female,White
0,0,0.321088,Female,White
1,1,0.893305,Male,White
1,1,0.524268,Male,White
1,1,0.840927,Male,White
0,0,0.022406,Female,Other
1,1,0.598067,Male,White
0,0,0.138622,Female,White
0,0,0.255725,Male,White
1,0,0.232627,Female,White
0,0,0.055984,Female,Two or more
1,1,0.606598,Male,White
0,1,0.665919,Male,White
1,1,0.971972,Male,White
0,0,0.373158,Female,White
0,0,0.168339,Male,White
1,1,0.636850,Male,White
1,1,0.630652,Female,White
1,0,0.342946,Female,White
1,1,0.855291,Male,Two or more
0,0,0.476263,Male,Asian
0,0,0.016775,Male,White
0,1,0.684887,Female,White
0,0,0.223454,Female,White
0,0,0.207340,Female,American Indian
0,0,0.131906,Male,White
0,1,0.811510,Female,White
0,1,0.541358,Female,White
0,0,0.418452,Female,White
0,0,0.118514,Male,White
0,0,0.233147,Female,White
0,1,0.870757,Female,White
0,0,0.491888,Female,White
1,1,0.794724,Male,White
0,0,0.387651,Female,Asian
1,1,0.618680,Female,White
0,0,0.124963,Female,White
0,0,0.152885,Female,Asian
1,1,0.779755,Female,White
0,1,0.540860,Male,White
1,1,0.706402,Male,White
0,0,0.068492,Male,White
0,0,0.063948,Male,White
1,1,0.522097,Male,White
0,0,0.183675,Male,White
1,1,0.870531,Male,White
0,0,0.206991,Female,White
0,0,0.229456,Male,White
0,0,0.396873,Female,White
0,1,0.531775,Female,White
1,1,0.718275,Male,White
1,1,0.933423,Male,White
0,1,0.708081,Female,Asian
1,0,0.141932,Female,White
0,0,0.196555,Male,White
1,0,0.300157,Male,White
1,1,0.835105,Male,White
1,1,0.506473,Female,White
0,0,0.193024,Female,White
0,0,0.008529,Male,White
0,1,0.590244,Male,Asian
0,0,0.161792,Female,White
1,0,0.428047,Female,White
0,1,0.833050,Female,White
1,0,0.371670,Male,White
0,0,0.208547,Female,White
1,0,0.267839,Female,White
1,1,0.789614,Male,White
1,1,0.584616,Female,White
1,0,0.405500,Male,White
0,1,0.576978,Male,White
1,1,0.846582,Male,White
1,1,0.702249,Male,White
1,1,0.800698,Male,Two or more
0,1,0.829902,Female,White
0,0,0.269468,Male,White
1,1,0.534726,Female,White
1,1,0.834825,Male,Asian
1,1,0.701503,Female,Asian
0,1,0.584169,Male,American Indian
1,1,0.787033,Female,White
0,0,0.386869,Male,White
1,1,0.879736,Male,Two or more
0,0,0.131091,Female,White
0,0,0.378518,Male,White
0,0,0.335760,Male,White
1,0,0.317370,Female,Asian
1,1,0.725757,Male,White
0,0,0.032336,Female,White
0,1,0.662837,Female,White
1,1,0.558746,Male,White
0,1,0.532921,Male,White
0,1,0.571289,Male,White
0,1,0.703075,Male,White
1,0,0.453013,Male,White
1,1,0.888240,Male,White
1,1,0.860139,Male,White
1,0,0.468924,Female,White
1,1,0.867567,Male,White
1,1,0.887194,Female,White
1,0,0.496017,Male,White
0,0,0.010535,Female,Two or more
1,1,0.734211,Male,White
0,1,0.779168,Male,White
0,0,0.245225,Female,White
1,1,0.821306,Male,White
0,0,0.068729,Female,Other
1,0,0.233147,Female,White
0,0,0.193744,Male,White
1,1,0.702349,Male,Asian
1,1,0.776275,Male,White
1,1,0.586352,Male,White
1,0,0.484320,Female,Black
1,0,0.356614,Female,White
1,1,0.703103,Male,White
1,0,0.479770,Female,White
1,0,0.193744,Male,White
1,0,0.337181,Female,White
1,1,0.871163,Male,White
0,0,0.228973,Female,White
0,0,0.486950,Female,White
1,1,0.835877,Male,White
1,1,0.874278,Female,White
1,1,0.751663,Male,White
1,1,0.937326,Male,White
0,0,0.240603,Female,White
1,1,0.794351,Male,White
1,1,0.536573,Male,White
1,0,0.171265,Female,White
1,1,0.615634,Female,White
1,1,0.965149,Male,White
0,1,0.872419,Male,White
1,1,0.590244,Male,Asian
0,0,0.412168,Male,Two or more
1,1,0.836255,Male,Asian
1,1,0.754576,Female,Asian
1,0,0.240903,Female,White
1,1,0.842845,Male,White
1,1,0.660389,Male,White
1,0,0.415783,Female,Asian
1,1,0.771179,Male,White
1,1,0.590557,Male,White
1,0,0.305984,Female,White
1,0,0.476811,Female,White
0,0,0.261188,Male,White
0,0,0.101806,Female,White
0,0,0.309392,Male,Other
0,1,0.856268,Female,White
1,1,0.878328,Male,White
1,1,0.636879,Female,White
0,0,0.461611,Female,White
0,1,0.927282,Male,White
0,0,0.052430,Male,White
1,1,0.878239,Male,White
1,1,0.799411,Female,White
1,0,0.354660,Female,White
0,0,0.022286,Female,White
1,1,0.952853,Male,White
1,1,0.643998,Male,White
1,1,0.603765,Male,White
1,1,0.608333,Male,White
1,1,0.958050,Male,White
0,0,0.213863,Female,White
0,1,0.751663,Male,White
1,1,0.986925,Male,White
0,1,0.911352,Male,White
0,1,0.803512,Male,White
1,0,0.342146,Male,White
1,1,0.796551,Male,White
0,0,0.317990,Male,White
0,0,0.132936,Male,White
0,0,0.122224,Female,White
0,1,0.697471,Female,White
0,0,0.083309,Female,Two or more
1,1,0.857506,Male,Other
1,1,0.859440,Female,White
0,1,0.789259,Male,Two or more
0,1,0.660389,Male,White
1,1,0.583069,Male,White
0,0,0.054045,Female,White
1,1,0.579831,Male,Asian
0,1,0.676787,Female,White
0,0,0.106744,Male,White
1,1,0.988471,Male,White
0,0,0.210407,Female,White
0,0,0.473191,Male,White
1,1,0.796551,Male,White
0,0,0.112951,Male,Other
0,0,0.230182,Male,Two or more
0,0,0.124971,Female,Black
1,1,0.716404,Female,White
0,1,0.622777,Male,White
1,1,0.697314,Male,White
0,1,0.612648,Male,White
1,0,0.344152,Female,White
1,1,0.739505,Male,White
0,0,0.086465,Female,White
1,1,0.804734,Male,Asian
0,0,0.105412,Male,White
1,1,0.709514,Male,White
1,1,0.981364,Male,White
1,1,0.909581,Female,White
0,0,0.151126,Female,White
1,1,0.911171,Male,White
0,0,0.222975,Male,White
1,1,0.942501,Male,White
1,1,0.672925,Male,White
1,0,0.499647,Female,White
1,1,0.956292,Male,White
1,1,0.607789,Male,White
0,0,0.269550,Male,White
1,1,0.890952,Female,White
0,0,0.177943,Male,White
0,0,0.252941,Female,White
1,1,0.896418,Male,White
0,0,0.265392,Male,White
1,1,0.768822,Male,Asian
0,1,0.865443,Male,Two or more
1,1,0.976416,Male,White
0,0,0.199793,Female,White
1,1,0.764945,Male,Asian
0,0,0.153765,Female,White
0,0,0.098217,Female,Asian
1,0,0.363767,Female,White
1,1,0.568968,Female,White
1,1,0.663415,Male,White
1,0,0.279139,Male,Asian
0,0,0.203417,Male,White
0,0,0.209940,Female,White
1,1,0.508145,Male,White
0,1,0.516671,Female,Asian
1,1,0.649684,Female,White
1,0,0.248835,Female,White
1,1,0.797580,Female,White
1,1,0.927219,Male,White
1,0,0.476811,Female,White
0,0,0.270805,Female,White
1,0,0.235377,Male,White
0,0,0.058364,Female,White
0,0,0.117540,Female,Two or more
0,0,0.415881,Male,White
1,1,0.896950,Female,White
0,1,0.713442,Male,White
0,0,0.033059,Female,White
1,1,0.613635,Male,Asian
0,0,0.127527,Female,White
1,1,0.691196,Male,Two or more
1,1,0.575493,Male,American Indian
0,0,0.128692,Female,White
0,0,0.419350,Female,White
0,0,0.190309,Female,White
0,0,0.273838,Male,White
0,1,0.764261,Male,Two or more
0,1,0.505068,Female,White
0,0,0.069601,Female,Other
0,1,0.545299,Male,White
0,0,0.026153,Female,White
1,1,0.534954,Male,White
0,1,0.542440,Female,White
0,0,0.477580,Female,White
0,0,0.069329,Female,Black
0,0,0.197680,Male,White
1,1,0.610455,Female,White
0,0,0.479583,Male,White
0,0,0.194034,Male,Black
1,1,0.736103,Male,Two or more
1,1,0.653911,Male,White
1,0,0.437987,Male,Asian
0,0,0.118282,Female,White
1,1,0.794351,Male,White
0,0,0.380104,Female,Asian
1,1,0.607286,Female,Asian
0,0,0.126848,Male,White
0,0,0.128692,Female,White
1,1,0.862475,Female,Two or more
1,1,0.613011,Male,White
1,0,0.409819,Male,White
1,1,0.506927,Female,White
1,1,0.749131,Male,White
1,1,0.666089,Male,Two or more
0,0,0.363258,Male,Asian
0,1,0.626873,Male,White
0,0,0.062121,Female,Two or more
1,1,0.888796,Male,White
0,1,0.595608,Female,White
1,0,0.383844,Female,White
0,1,0.513331,Female,White
1,0,0.326669,Male,Black
0,0,0.124934,Female,White
1,1,0.921213,Male,White
1,1,0.804701,Male,White
1,1,0.803414,Male,White
1,1,0.802525,Male,White
1,0,0.482937,Male,White
1,1,0.656449,Male,White
0,0,0.260105,Male,White
0,0,0.307395,Female,Two or more
0,1,0.509548,Male,White
0,1,0.599177,Male,White
0,0,0.428271,Male,White
1,0,0.306445,Female,White
1,0,0.451929,Male,White
0,0,0.112753,Female,White
1,1,0.603765,Male,White
1,1,0.814519,Female,White
1,1,0.586648,Female,Asian
0,0,0.336069,Female,White
0,0,0.121321,Female,White
0,0,0.494676,Male,White
0,1,0.709668,Female,White
1,0,0.348484,Female,White
1,1,0.735451,Female,White
1,1,0.534186,Male,White
1,1,0.523498,Male,White
1,1,0.819117,Female,White
1,0,0.079882,Female,Asian
1,1,0.771607,Male,White
1,0,0.429830,Female,White
1,0,0.496267,Female,White
1,1,0.873577,Male,White
1,1,0.547146,Male,Black
0,0,0.030041,Female,Asian
1,0,0.380118,Male,Two or more
1,1,0.740935,Male,White
0,0,0.238669,Female,White
0,0,0.272418,Female,White
0,0,0.007871,Female,White
0,0,0.023847,Female,White
0,1,0.576729,Male,White
1,1,0.731753,Female,Asian
0,0,0.271170,Female,Black
0,0,0.092847,Female,White
1,1,0.956091,Male,White
0,1,0.898429,Male,White
1,1,0.671852,Female,White
0,0,0.084675,Female,White
0,1,0.718841,Female,Asian
1,1,0.650402,Female,White
0,1,0.970507,Female,White
1,1,0.785284,Female,White
0,0,0.420294,Male,White
1,1,0.903267,Male,White
0,0,0.117028,Male,White
0,0,0.156566,Male,White
0,0,0.401074,Female,White
1,0,0.279046,Female,White
1,1,0.679068,Female,White
1,1,0.709514,Male,White
0,0,0.004643,Female,Two or more
0,0,0.447594,Male,White
0,0,0.300827,Female,Two or more
0,0,0.057818,Female,White
1,1,0.783468,Male,White
1,0,0.307692,Male,White
1,1,0.960339,Male,White
1,1,0.913499,Male,White
1,1,0.502388,Female,White
0,1,0.741569,Male,Two or more
1,1,0.764668,Female,White
0,0,0.244393,Female,Asian
0,1,0.740984,Male,White
1,0,0.491732,Female,White
0,0,0.414195,Female,Asian
0,0,0.280490,Female,White
1,0,0.469869,Female,White
0,1,0.576907,Female,White
1,1,0.787033,Female,White
0,0,0.131732,Female,White
0,1,0.770318,Female,White
1,1,0.739904,Male,White
1,1,0.674443,Male,White
1,1,0.812815,Female,White
1,0,0.455465,Female,White
1,1,0.871163,Male,White
1,1,0.985169,Male,White
0,0,0.141116,Male,White
1,1,0.802525,Male,White
0,1,0.516748,Male,White
1,1,0.862888,Male,Asian
1,1,0.720117,Female,Asian
1,1,0.806201,Female,White
0,0,0.040606,Female,White
0,0,0.199422,Female,Asian
0,0,0.006349,Female,Asian
0,0,0.227046,Male,White
0,0,0.086887,Female,White
0,0,0.128347,Female,White
0,0,0.227046,Male,White
1,1,0.653770,Male,White
0,0,0.067198,Female,White
1,0,0.434658,Female,White
0,0,0.331587,Female,White
0,0,0.068556,Female,White
0,0,0.063117,Female,White
0,0,0.106595,Female,White
0,1,0.607286,Female,Asian
1,1,0.625461,Male,Asian
1,1,0.965575,Male,Asian
0,1,0.705709,Female,White
1,0,0.233036,Female,White
0,0,0.029420,Male,Other
1,0,0.354489,Male,White
0,1,0.657865,Male,White
0,0,0.075961,Female,White
1,1,0.612825,Female,White
1,0,0.149862,Male,Other
1,0,0.411472,Female,Asian
1,1,0.811313,Male,White
1,1,0.989373,Male,White
1,1,0.900976,Male,White
0,0,0.261188,Male,White
1,1,0.700595,Male,White
1,1,0.969728,Male,White
0,1,0.568968,Female,White
0,1,0.626547,Female,Two or more
1,0,0.454920,Male,Asian
1,1,0.744782,Female,White
1,1,0.837588,Male,White
1,1,0.602470,Male,Asian
1,1,0.635870,Female,White
1,0,0.188385,Female,Black
1,1,0.873660,Female,White
1,1,0.583069,Male,White
1,1,0.569294,Male,White
0,0,0.274957,Male,White
0,0,0.036252,Female,Two or more
0,0,0.257113,Male,White
0,1,0.595243,Female,White
1,1,0.875982,Female,White
1,1,0.711952,Male,White
0,0,0.291224,Male,White
1,1,0.610711,Male,White
1,1,0.513560,Male,White
0,0,0.167693,Female,White
0,0,0.252124,Female,White
0,0,0.016394,Male,Two or more
1,1,0.807139,Male,White
1,1,0.907825,Male,White
0,0,0.246650,Male,Other
0,0,0.190309,Female,White
0,0,0.057472,Male,White
0,0,0.383844,Female,White
1,1,0.560367,Female,Asian
1,0,0.338302,Female,White
0,0,0.046730,Male,White
1,1,0.797905,Male,Asian
0,0,0.200533,Male,White
1,1,0.890328,Male,White
0,1,0.612825,Female,White
1,1,0.747683,Male,White
0,0,0.121533,Male,Other
0,0,0.005294,Female,Other
1,1,0.924966,Male,White
0,0,0.466092,Male,White
0,0,0.214168,Male,Other
0,0,0.045406,Female,Other
1,1,0.831482,Female,White
0,0,0.226178,Female,White
1,0,0.307692,Male,White
0,0,0.031020,Female,White
0,0,0.048748,Male,White
0,0,0.447629,Female,White
0,1,0.846582,Male,White
0,0,0.308177,Female,White
0,0,0.318884,Male,Black
0,0,0.029215,Male,Black
0,0,0.393504,Male,White
0,0,0.109474,Female,Two or more
0,0,0.435631,Male,White
1,0,0.330289,Female,White
1,1,0.854177,Female,White
1,0,0.496267,Female,White
0,0,0.103948,Female,White
1,1,0.815017,Male,White
0,0,0.393669,Male,White
0,0,0.076844,Female,White
1,1,0.587713,Male,White
1,1,0.533142,Male,White
0,1,0.529558,Male,White
0,0,0.112741,Female,White
1,1,0.622323,Male,White
1,1,0.700595,Male,White
1,1,0.672925,Male,White
0,0,0.335760,Male,White
0,0,0.046514,Female,Black
1,0,0.442898,Female,White
1,1,0.760000,Male,White
0,0,0.229456,Male,White
0,0,0.438579,Female,White
0,0,0.240326,Female,White
1,1,0.834330,Male,White
1,1,0.802725,Male,White
0,0,0.025362,Female,White
0,0,0.373394,Male,White
1,0,0.402360,Female,White
0,0,0.384142,Female,White
0,0,0.017512,Female,White
0,0,0.394187,Female,White
1,1,0.929376,Female,White
0,0,0.363180,Female,White
1,1,0.796551,Male,White
0,1,0.505399,Male,White
0,1,0.990495,Male,Black
1,1,0.973999,Female,Black
1,1,0.879435,Male,White
1,1,0.944994,Male,White
0,0,0.163012,Male,Two or more
1,1,0.866271,Male,White
1,0,0.460030,Male,White
0,0,0.180743,Female,White
0,0,0.100506,Female,White
1,1,0.939799,Male,White
0,0,0.008856,Female,White
1,1,0.937204,Male,Asian
1,0,0.498211,Male,White
0,0,0.432341,Female,White
0,0,0.373751,Female,White
1,1,0.832267,Female,White
1,1,0.686107,Female,White
1,1,0.675529,Male,White
1,1,0.888796,Male,White
1,1,0.540230,Male,White
1,1,0.632176,Female,White
1,1,0.600465,Male,White
0,0,0.261188,Male,White
1,1,0.884930,Male,White
1,1,0.866921,Male,White
1,1,0.937039,Female,White
0,0,0.493105,Male,White
0,0,0.208247,Female,White
0,1,0.502528,Male,White
0,1,0.794018,Male,White
1,1,0.579779,Male,White
0,1,0.988850,Male,White
0,1,0.615487,Female,White
0,0,0.131034,Male,White
0,0,0.308757,Male,White
1,1,0.661351,Female,White
0,0,0.285405,Female,White
1,1,0.688575,Male,White
0,0,0.067055,Male,Asian
0,1,0.876898,Male,Asian
1,0,0.303326,Female,White
1,1,0.579779,Male,White
0,0,0.166269,Female,White
1,1,0.705554,Male,White
1,0,0.480457,Male,White
1,0,0.381741,Male,White
0,0,0.238281,Female,White
1,0,0.376530,Female,White
1,1,0.972456,Male,Two or more
1,1,0.740984,Male,White
0,1,0.613980,Male,White
1,0,0.327364,Male,White
1,1,0.807973,Male,White
0,0,0.148775,Male,Two or more
0,0,0.428087,Male,White
0,0,0.100506,Female,White
1,1,0.887848,Male,Asian
0,1,0.534186,Male,White
1,0,0.370592,Female,White
1,1,0.753224,Male,Asian
0,0,0.373158,Female,White
1,1,0.907354,Male,White
0,0,0.020730,Female,White
0,0,0.396724,Female,White
0,0,0.111037,Female,White
1,1,0.891887,Male,White
1,1,0.923083,Male,White
1,0,0.496711,Male,White
0,0,0.015783,Female,White
1,0,0.379152,Male,White
0,1,0.585979,Female,White
1,0,0.485271,Male,White
1,1,0.911352,Male,White
0,0,0.085821,Female,White
1,1,0.518860,Male,White
1,0,0.370592,Female,White
1,1,0.598868,Male,White
1,1,0.512157,Male,White
1,1,0.590373,Female,White
0,0,0.335357,Female,White
0,0,0.324499,Female,White
1,0,0.329268,Female,White
1,1,0.802525,Male,White
0,0,0.428047,Female,White
0,0,0.131675,Male,White
0,1,0.883987,Female,White
0,0,0.055192,Male,White
0,1,0.753609,Female,White
1,1,0.882538,Male,Asian
0,0,0.253110,Male,White
1,1,0.715430,Female,White
1,1,0.940361,Male,White
1,1,0.816071,Female,White
0,0,0.361709,Male,White
1,0,0.094121,Female,Black
1,0,0.140072,Female,Black
0,0,0.176983,Female,American Indian
1,1,0.610770,Male,White
1,1,0.903822,Female,White
0,0,0.374845,Female,Black
1,1,0.857148,Male,Asian
1,1,0.725540,Male,American Indian
0,0,0.031715,Female,White
1,1,0.778660,Male,White
0,1,0.682295,Male,White
0,1,0.600208,Female,White
0,0,0.319788,Male,White
1,0,0.497421,Male,White
0,0,0.116928,Female,White
1,1,0.816612,Male,White
0,0,0.198349,Male,White
0,0,0.289225,Female,White
1,1,0.845117,Male,White
1,1,0.610455,Female,White
0,0,0.259614,Male,White
1,1,0.903013,Male,Asian
0,0,0.219277,Male,White
1,1,0.835522,Female,White
1,1,0.556431,Male,Black
1,0,0.421846,Female,White
0,0,0.466889,Female,White
0,0,0.144754,Male,American Indian
0,1,0.588419,Male,American Indian
1,0,0.474840,Female,White
0,1,0.646284,Male,Two or more
1,1,0.920859,Female,White
0,0,0.136273,Female,Black
1,1,0.967106,Male,White
1,1,0.706568,Female,Black
1,1,0.656543,Male,Two or more
1,1,0.891959,Female,White
0,0,0.263975,Male,White
0,1,0.525855,Female,White
1,1,0.587492,Female,White
0,0,0.434282,Female,White
1,1,0.583069,Male,White
0,0,0.139006,Male,White
1,0,0.496320,Female,Asian
1,1,0.852071,Male,White
1,1,0.689278,Female,White
1,1,0.852071,Male,White
1,0,0.335788,Female,White
0,0,0.183041,Female,White
0,0,0.082443,Female,Black
1,1,0.555458,Male,White
0,0,0.193462,Female,White
0,0,0.119726,Female,White
0,1,0.795195,Male,Black
0,0,0.272393,Male,White
1,1,0.840927,Male,White
0,0,0.297588,Male,White
0,0,0.358285,Female,White
0,0,0.394187,Female,White
0,0,0.246201,Female,White
0,0,0.015951,Male,White
1,0,0.379689,Female,White
1,0,0.337385,Male,White
1,1,0.682295,Male,White
1,1,0.624095,Male,White
0,0,0.095207,Female,Asian
1,1,0.702249,Male,White
0,0,0.242850,Female,White
1,1,0.630121,Female,White
0,0,0.208547,Female,White
1,1,0.669942,Male,White
0,1,0.635579,Female,White
0,0,0.102556,Female,White
1,0,0.421476,Female,Two or more
0,0,0.304634,Male,White
1,1,0.854783,Male,White
0,0,0.054440,Male,White
0,1,0.632799,Male,White
0,1,0.719967,Male,Asian
1,0,0.294663,Female,White
1,0,0.345393,Male,White
0,1,0.553065,Female,White
0,0,0.190214,Female,White
0,0,0.404326,Female,White
1,1,0.878062,Male,White
1,0,0.421501,Male,White
1,1,0.856708,Male,White
0,0,0.383844,Female,White
1,1,0.508711,Male,White
0,0,0.148882,Male,White
0,0,0.011813,Female,Asian
1,1,0.588833,Male,White
0,0,0.110322,Female,White
1,0,0.314834,Female,White
0,0,0.105650,Male,White
1,1,0.855761,Male,Asian
0,1,0.598007,Female,White
1,1,0.880555,Male,White
0,0,0.197637,Female,White
0,0,0.156629,Female,White
1,1,0.612333,Female,Asian
1,1,0.959957,Male,White
0,0,0.399113,Female,White
1,1,0.740984,Male,White
1,1,0.857895,Male,White
1,1,0.764668,Female,White
0,0,0.157397,Male,White
0,0,0.174430,Male,White
1,1,0.708509,Female,White
1,1,0.789511,Male,White
0,0,0.481172,Female,White
0,0,0.343580,Female,White
0,0,0.437013,Male,White
1,1,0.774900,Male,White
1,1,0.822949,Male,White
1,1,0.678295,Female,White
0,0,0.019661,Female,Two or more
0,0,0.417801,Male,White
1,1,0.938886,Male,White
1,1,0.908656,Male,White
0,0,0.114449,Female,White
1,1,0.579779,Male,White
1,1,0.761374,Male,White
0,0,0.408461,Male,White
1,1,0.940087,Female,White
0,1,0.864697,Male,White
0,1,0.513560,Male,White
1,0,0.221163,Female,White
1,1,0.541513,Male,Asian
0,1,0.770553,Male,White
0,0,0.163287,Female,White
0,0,0.296631,Female,Two or more
1,1,0.725757,Male,White
1,0,0.433475,Male,White
1,1,0.669649,Female,White
0,0,0.011239,Female,Other
0,0,0.346523,Male,White
0,0,0.156800,Female,White
0,0,0.230665,Female,Asian
1,1,0.715996,Male,White
0,1,0.562533,Male,Black
1,1,0.983668,Male,White
1,1,0.620215,Female,White
0,0,0.213647,Female,White
0,0,0.210829,Female,White
0,0,0.197897,Female,White
0,1,0.971060,Female,White
1,1,0.587412,Male,White
1,0,0.191434,Female,White
0,0,0.080584,Female,White
1,0,0.203881,Female,White
0,0,0.166818,Female,White
0,1,0.757640,Male,White
0,0,0.059977,Male,Two or more
1,0,0.250198,Female,White
1,1,0.721881,Male,White
0,0,0.078258,Female,White
1,0,0.188102,Female,White
0,0,0.411022,Female,Other
0,0,0.061882,Male,White
1,1,0.715531,Male,White
1,1,0.869581,Female,White
1,1,0.626873,Male,White
0,1,0.508965,Female,White
1,1,0.598067,Male,White
0,0,0.209174,Female,White
0,0,0.240790,Female,White
0,1,0.869520,Female,White
1,1,0.705554,Male,White
1,1,0.549659,Female,White
0,0,0.068637,Female,White
1,1,0.869508,Male,White
1,1,0.555994,Female,White
1,1,0.782400,Male,White
0,0,0.189975,Male,White
1,1,0.828533,Male,White
1,1,0.912155,Male,White
1,1,0.846865,Male,White
1,1,0.655628,Female,Black
1,0,0.290907,Female,White
1,0,0.430780,Male,White
1,0,0.453559,Female,Asian
1,1,0.865111,Male,White
1,1,0.845117,Male,White
0,0,0.017497,Male,White
1,1,0.720995,Female,Asian
0,0,0.320726,Female,White
0,0,0.086023,Female,White
1,1,0.936589,Male,Asian
1,0,0.302329,Female,White
0,0,0.352036,Female,White
0,1,0.616786,Male,White
0,0,0.199361,Male,American Indian
0,1,0.710824,Female,White
1,1,0.802742,Female,White
0,0,0.119033,Male,Two or more
0,0,0.119033,Male,Two or more
1,1,0.791950,Female,Asian
1,1,0.961781,Male,White
1,0,0.296951,Female,White
0,0,0.099026,Male,White
0,0,0.375003,Female,White
0,0,0.111339,Female,White
0,0,0.116493,Female,White
1,1,0.723916,Female,White
1,0,0.087748,Male,White
1,0,0.433475,Male,White
1,0,0.258679,Female,White
0,0,0.277974,Female,Two or more
1,1,0.787033,Female,White
1,0,0.157235,Female,Asian
0,1,0.940229,Male,Asian
0,1,0.600526,Male,White
0,1,0.950849,Male,White
0,1,0.518656,Male,White
1,0,0.426896,Male,White
0,1,0.850734,Male,Two or more
0,0,0.020313,Male,Two or more
0,0,0.129482,Female,White
1,1,0.620606,Female,White
0,0,0.360643,Female,White
1,1,0.826086,Male,White
0,0,0.020281,Female,White
1,1,0.854084,Male,White
0,0,0.198720,Male,White
0,0,0.157510,Female,White
0,0,0.031600,Female,Black
0,0,0.144896,Female,White
1,1,0.668746,Male,Asian
1,1,0.662163,Male,White
1,1,0.664834,Female,White
1,0,0.342311,Female,White
1,0,0.449168,Female,White
1,0,0.393430,Male,White
0,0,0.089874,Male,White
0,0,0.057211,Male,White
1,1,0.838931,Female,White
0,1,0.780374,Male,White
1,0,0.093836,Male,White
0,0,0.414083,Female,White
1,0,0.366868,Male,Black
1,1,0.558798,Male,Asian
0,1,0.613980,Male,White
0,0,0.248835,Female,White
0,1,0.656449,Male,White
1,0,0.461178,Male,White
0,0,0.378518,Male,White
1,1,0.529558,Male,White
1,1,0.626873,Male,White
0,0,0.428047,Female,White
0,0,0.191441,Male,White
0,0,0.311542,Female,Two or more
0,1,0.867567,Male,White
1,1,0.872419,Male,White
0,0,0.154251,Female,White
0,1,0.797330,Male,White
1,1,0.803414,Male,White
0,0,0.396873,Female,White
