y_true,y_pred,score,group
0,1,0.543048,A
1,1,0.727533,A
0,0,0.371674,A
0,0,0.213296,A
0,1,0.557275,A
1,1,0.718436,A
0,0,0.203459,A
0,0,0.124244,A
1,1,0.598942,A
0,0,0.338259,A
0,0,0.327084,A
0,0,0.293765,A
0,1,0.570468,A
0,0,0.336457,A
0,0,0.326124,A
0,0,0.200614,A
0,1,0.706458,A
1,0,0.454459,A
1,0,0.489696,A
0,1,0.572604,A
0,1,0.508624,A
1,1,0.696878,A
0,0,0.353994,A
1,1,0.655524,A
1,1,0.522667,A
1,1,0.514681,A
0,0,0.408552,A
1,1,0.584556,A
1,0,0.322015,A
1,0,0.446264,A
1,1,0.930768,A
0,0,0.211891,A
0,0,0.260477,A
0,1,0.558976,A
1,1,0.868552,A
1,0,0.433406,A
1,1,0.663361,A
0,1,0.600020,A
0,0,0.487493,A
1,0,0.291086,A
1,0,0.443988,A
1,1,0.526429,A
0,0,0.238749,A
0,0,0.355571,A
0,1,0.569236,A
0,0,0.426353,A
0,0,0.279559,A
1,0,0.291705,A
1,1,0.613192,A
1,1,0.562159,A
1,1,0.624889,A
1,1,0.554989,A
1,1,0.612075,A
1,1,0.571745,A
0,0,0.165666,A
0,0,0.339575,A
0,0,0.303970,A
1,0,0.288886,A
0,1,0.514034,A
1,0,0.186698,A
0,1,0.629846,A
1,1,0.625770,A
1,0,0.451734,A
1,1,0.887044,A
0,1,0.574602,A
1,1,0.612608,A
1,1,0.867205,A
1,1,0.569005,A
1,1,0.523712,A
0,0,0.271166,A
0,1,0.584088,A
1,0,0.333639,A
1,1,0.664138,A
0,0,0.061006,A
0,1,0.712627,A
1,0,0.269865,A
0,0,0.280062,A
0,0,0.065732,A
1,1,0.625117,A
1,1,0.572199,A
0,1,0.747738,A
0,0,0.135464,A
1,0,0.412648,A
1,0,0.167537,A
1,0,0.446728,A
0,0,0.440075,A
1,0,0.389952,A
0,1,0.549531,A
1,1,0.557952,A
0,1,0.540372,A
1,0,0.431548,A
0,0,0.392166,A
1,0,0.367905,A
0,1,0.790211,A
0,1,0.583352,A
0,0,0.333729,A
1,1,0.730337,A
1,0,0.427335,A
0,0,0.480953,A
1,0,0.253533,A
1,1,0.801581,A
0,1,0.676703,A
0,0,0.083812,A
1,1,0.722006,A
0,1,0.725395,A
1,1,0.803273,A
0,0,0.446653,A
0,1,0.502753,A
0,1,0.538685,A
0,1,0.695511,A
1,1,0.594638,A
0,0,0.448846,A
0,0,0.231587,A
1,1,0.561942,A
0,0,0.462724,A
0,1,0.597043,A
0,1,0.519306,A
1,1,0.502685,A
0,0,0.230933,A
1,0,0.449870,A
0,1,0.675267,A
0,1,0.602611,A
0,1,0.549643,A
1,1,0.545283,A
0,0,0.257732,A
0,1,0.554918,A
0,0,0.355964,A
1,1,0.680127,A
0,0,0.219541,A
1,0,0.499919,A
1,1,0.811427,A
1,1,0.694421,A
0,0,0.396837,A
1,1,0.613426,A
0,0,0.368890,A
1,1,0.847244,A
1,1,0.677535,A
1,1,0.948859,A
1,0,0.380225,A
0,1,0.676394,A
0,1,0.620738,A
0,0,0.239024,A
1,1,0.540947,A
1,1,0.787291,A
0,1,0.651438,A
1,0,0.395794,A
0,0,0.413102,A
1,1,0.617218,A
0,0,0.161088,A
0,0,0.315050,A
0,0,0.234991,A
1,0,0.485203,A
1,1,0.645764,A
0,1,0.700797,A
1,1,0.637712,A
0,0,0.309807,A
0,0,0.310529,A
1,1,0.674571,A
1,0,0.248889,A
0,1,0.758715,A
1,0,0.418523,A
1,1,0.537032,A
1,1,0.681277,A
1,0,0.404887,A
0,1,0.550898,A
0,0,0.137607,A
1,1,0.743069,A
0,0,0.395465,A
1,0,0.271312,A
1,1,0.674556,A
1,1,0.641497,A
1,1,0.586333,A
1,0,0.478315,A
0,1,0.652514,A
1,1,0.755053,A
1,1,0.693261,A
0,0,0.368001,A
1,1,0.801270,A
0,1,0.615207,A
0,0,0.318263,A
0,0,0.319556,A
1,1,0.574833,A
1,0,0.397258,A
1,1,0.570821,A
1,0,0.412510,A
1,0,0.347251,A
0,1,0.511842,A
1,0,0.490119,A
1,1,0.619324,A
1,0,0.357067,A
0,0,0.256348,A
0,1,0.645040,A
1,1,0.927210,A
1,1,0.810176,A
1,1,0.644629,A
0,0,0.390401,A
0,0,0.179704,A
0,0,0.283006,A
1,1,0.512723,A
1,1,0.712725,A
0,0,0.311067,A
0,0,0.479884,A
0,0,0.385623,A
1,1,0.704435,A
1,0,0.274967,A
1,1,0.934381,A
0,1,0.755655,A
0,0,0.372794,A
0,0,0.322443,A
0,0,0.263324,A
0,0,0.436356,A
0,1,0.743069,A
1,1,0.507494,A
1,1,0.715340,A
0,1,0.653829,A
1,0,0.405003,A
0,1,0.723612,A
1,1,0.714709,A
0,1,0.810304,A
0,1,0.647983,A
0,0,0.291413,A
1,1,0.633566,A
1,1,0.642126,A
1,0,0.374326,A
0,1,0.593666,A
0,0,0.386828,A
0,1,0.580736,A
0,1,0.593412,A
1,1,0.570219,A
1,1,0.629716,A
1,0,0.468961,A
1,1,0.581598,A
0,1,0.522254,A
1,1,0.554498,A
1,1,0.551927,A
1,1,0.548988,A
1,1,0.881206,A
1,1,0.732798,A
1,0,0.318982,A
0,1,0.667019,A
0,0,0.448256,A
0,1,0.605521,A
1,1,0.612861,A
1,1,0.841834,A
0,1,0.594241,A
1,0,0.457303,A
0,1,0.657324,A
1,1,0.898411,A
1,0,0.493407,A
0,1,0.842776,A
0,0,0.275167,A
1,1,0.640830,A
1,1,0.500395,A
1,1,0.553438,A
0,0,0.281482,A
0,0,0.415318,A
1,0,0.320461,A
1,1,0.512463,A
1,1,0.837501,A
0,1,0.643934,A
1,0,0.244636,A
0,0,0.309588,A
0,1,0.592734,A
0,1,0.610021,A
1,1,0.751882,A
1,1,0.620808,A
1,1,0.882028,A
0,1,0.650522,A
1,0,0.305452,A
0,0,0.230859,A
1,1,0.586725,A
1,1,0.823362,A
0,0,0.305071,A
1,1,0.934567,A
1,0,0.386359,A
1,1,0.530582,A
0,0,0.248953,A
0,1,0.659065,A
0,0,0.487376,A
0,1,0.555994,A
1,1,0.596983,A
0,1,0.593399,A
0,1,0.546702,A
1,1,0.652018,A
1,1,0.750170,A
0,0,0.059898,A
1,0,0.439612,A
1,1,0.609496,A
1,1,0.832200,A
0,1,0.545903,A
0,0,0.098382,A
0,0,0.153042,A
1,1,0.705980,A
1,0,0.436518,A
0,1,0.537140,A
0,0,0.308738,A
0,0,0.416714,A
0,0,0.417423,A
0,1,0.690278,A
1,1,0.659643,A
0,1,0.537865,A
0,0,0.118791,A
0,0,0.330779,A
0,0,0.479224,A
0,1,0.664813,A
0,0,0.251721,A
1,1,0.645428,A
0,1,0.514665,A
0,1,0.578178,A
1,0,0.389093,A
1,0,0.337809,A
1,1,0.833349,A
1,1,0.525273,A
0,0,0.278296,A
0,1,0.610686,A
0,0,0.277059,A
1,1,0.724697,A
1,0,0.232801,A
0,1,0.548696,A
0,0,0.358056,A
1,1,0.586828,A
0,0,0.326048,A
0,0,0.470542,A
0,1,0.674946,A
0,1,0.608687,A
1,0,0.472560,A
1,1,0.558552,A
0,1,0.793792,A
0,1,0.744974,A
1,1,0.517492,A
0,0,0.370765,A
0,0,0.212606,A
0,1,0.689281,A
1,0,0.374025,A
1,1,0.685393,A
0,1,0.567981,A
1,1,0.522843,A
0,0,0.468575,A
1,1,0.715731,A
0,0,0.431175,A
0,0,0.416082,A
0,1,0.625156,A
1,1,0.705442,A
1,1,0.836609,A
0,0,0.449492,A
1,1,0.599573,A
1,0,0.430527,A
1,1,0.700710,A
1,0,0.461618,A
1,1,0.831799,A
0,0,0.292780,A
0,0,0.218739,A
0,0,0.295455,A
1,0,0.487088,A
0,0,0.386394,A
0,1,0.521057,A
1,1,0.513508,A
0,0,0.391871,A
0,0,0.485232,A
1,1,0.521335,A
0,0,0.306539,A
0,0,0.314553,A
0,1,0.530925,A
0,0,0.382151,A
1,1,0.794223,A
1,1,0.729663,A
1,1,0.598682,A
0,1,0.748135,A
1,1,0.596965,A
1,1,0.594992,A
0,1,0.538421,A
0,0,0.379648,A
0,1,0.869094,A
0,0,0.293477,A
1,1,0.849180,A
0,0,0.272928,A
1,0,0.413258,A
0,0,0.251992,A
0,1,0.693699,A
1,1,0.758349,A
1,0,0.277344,A
0,1,0.638802,A
0,0,0.454919,A
0,1,0.522669,A
0,0,0.495787,A
1,0,0.338557,A
1,0,0.392561,A
1,1,0.505486,A
1,1,0.529686,A
1,1,0.638861,A
0,0,0.313904,A
1,1,0.776632,A
0,0,0.128299,A
1,1,0.521940,A
1,1,0.714930,A
0,0,0.491795,A
1,1,0.731636,A
1,0,0.300089,A
0,0,0.332163,A
1,1,0.751952,A
1,1,0.778795,A
0,0,0.474066,A
0,0,0.454113,A
1,1,0.823360,A
0,0,0.464508,A
1,1,0.690174,A
1,1,0.629516,A
1,0,0.399349,A
0,0,0.253221,A
0,0,0.417753,A
1,1,0.779989,A
0,0,0.462698,A
1,1,0.850113,A
0,0,0.222980,A
0,1,0.578918,A
0,0,0.208565,A
1,1,0.682800,A
0,0,0.342260,A
1,0,0.317944,A
1,1,0.515748,A
1,0,0.295228,A
1,0,0.464876,A
0,0,0.308101,A
0,0,0.166857,A
0,0,0.483694,A
0,1,0.546950,A
0,0,0.458635,A
1,0,0.481668,A
1,1,0.623841,A
0,0,0.285774,A
1,1,0.714323,A
0,0,0.259325,A
0,1,0.598465,A
1,1,0.764839,A
1,0,0.407756,A
0,0,0.256084,A
1,1,0.651483,A
0,0,0.450317,A
0,0,0.196895,A
1,1,0.681668,A
0,0,0.483946,A
1,0,0.451348,A
1,1,0.729320,A
0,0,0.142355,A
0,0,0.233725,A
0,1,0.600230,A
1,0,0.407715,A
1,0,0.472576,A
0,0,0.180590,A
1,1,0.538682,A
0,1,0.525402,A
0,1,0.642335,A
1,1,0.514900,A
0,0,0.430586,A
1,0,0.380778,A
0,1,0.518387,A
0,1,0.635365,A
0,1,0.666435,A
0,0,0.427655,A
0,0,0.263588,A
0,0,0.326254,A
1,1,0.524190,A
0,0,0.277774,A
1,0,0.490919,A
0,1,0.833103,A
0,1,0.516197,A
1,1,0.799512,A
0,0,0.424647,A
1,0,0.272825,A
1,0,0.497145,A
0,0,0.180509,A
0,0,0.325162,A
0,1,0.893691,A
0,0,0.388981,A
1,0,0.452660,A
1,1,0.920836,A
0,0,0.472375,A
0,0,0.205450,A
0,0,0.436258,A
1,1,0.609611,A
0,1,0.510984,A
1,1,0.680195,A
1,0,0.345075,A
1,1,0.696898,A
1,0,0.450431,A
0,0,0.311750,A
1,1,0.670054,A
0,0,0.411795,A
0,0,0.465204,A
0,0,0.432474,A
1,0,0.130898,A
1,0,0.325290,A
1,1,0.685444,A
1,1,0.696674,A
1,1,0.765687,A
1,1,0.697371,A
1,1,0.741631,A
1,0,0.344455,A
0,0,0.151242,A
1,1,0.550574,A
1,1,0.610302,A
0,0,0.341981,A
0,1,0.597633,A
1,1,0.797379,A
0,0,0.150338,A
0,1,0.876530,A
1,1,0.546859,A
1,1,0.770396,A
0,1,0.575766,A
1,1,0.850141,A
0,0,0.320091,A
0,1,0.566273,A
0,0,0.441780,A
0,0,0.363592,A
1,1,0.587015,A
1,0,0.454821,A
1,1,0.796660,A
0,0,0.414648,A
0,0,0.114413,A
1,1,0.680985,A
0,1,0.665973,A
1,1,0.669170,A
1,0,0.498243,A
0,0,0.359217,A
1,1,0.646112,A
1,1,0.651465,A
0,0,0.478336,A
0,1,0.516272,A
0,0,0.232199,A
1,0,0.498186,A
0,0,0.368123,A
0,0,0.215946,A
0,0,0.497205,A
1,1,0.873903,A
0,1,0.501612,A
1,0,0.416509,A
0,0,0.377375,A
1,1,0.545729,A
1,1,0.824320,A
1,1,0.732731,A
0,0,0.389259,A
0,1,0.641986,A
0,0,0.485346,A
0,1,0.601740,A
1,0,0.286359,A
1,1,0.561643,A
1,1,0.518095,A
1,0,0.219522,A
1,0,0.457031,A
0,0,0.499920,A
1,1,0.541116,A
0,0,0.271503,A
0,0,0.353150,A
0,0,0.317848,A
1,1,0.816693,A
0,0,0.497230,A
0,1,0.565812,A
1,1,0.766559,A
0,0,0.380070,A
0,0,0.341685,A
1,0,0.484667,A
1,1,0.506328,A
1,0,0.481088,A
1,1,0.601389,A
0,0,0.397249,A
1,0,0.354378,A
1,1,0.870612,A
1,0,0.133318,A
0,0,0.065271,A
1,1,0.780756,A
0,1,0.649991,A
1,1,0.787658,A
0,0,0.371316,A
1,0,0.260830,A
0,1,0.590309,A
0,0,0.392768,A
1,1,0.593969,A
1,0,0.490855,A
1,1,0.763448,A
0,1,0.805814,A
0,0,0.297527,A
1,1,0.887016,A
1,1,0.812338,A
0,1,0.609254,A
0,0,0.345788,A
0,0,0.331953,A
1,1,0.571991,A
1,1,0.532254,A
1,1,0.786912,A
0,0,0.398897,A
1,0,0.477269,A
0,0,0.407446,A
0,0,0.475959,A
1,1,0.619699,A
0,0,0.338136,A
1,1,0.575620,A
0,0,0.210182,A
1,1,0.834075,A
1,1,0.674136,A
0,0,0.366115,A
0,0,0.288723,A
1,0,0.389163,A
0,0,0.268607,A
1,0,0.426084,A
0,1,0.575886,A
1,1,0.765209,A
1,1,0.651659,A
1,1,0.544593,A
0,0,0.174677,A
0,0,0.377886,A
1,1,0.759479,A
0,1,0.516543,A
0,0,0.423883,A
1,1,0.878896,A
0,0,0.247656,A
0,0,0.413428,A
1,1,0.874863,A
0,0,0.476597,A
1,0,0.320192,A
0,0,0.204721,A
0,0,0.402817,A
1,1,0.713098,A
1,0,0.284446,A
1,1,0.673775,A
0,1,0.521596,A
0,1,0.600241,A
0,0,0.338867,A
1,0,0.457460,A
0,1,0.745241,A
1,1,0.637228,A
0,0,0.253391,A
1,1,0.787944,A
1,1,0.688915,A
0,0,0.419153,A
0,0,0.438913,A
0,1,0.507928,A
1,1,0.827355,A
0,0,0.183516,A
1,1,0.893771,A
1,1,0.551994,A
1,1,0.758605,A
1,0,0.469297,A
1,1,0.602837,A
0,0,0.341254,A
1,1,0.816846,A
1,1,0.644771,A
0,0,0.426142,A
0,0,0.266773,A
1,1,0.766743,A
1,1,0.505249,A
0,0,0.458119,A
0,0,0.497278,A
1,0,0.283234,A
0,0,0.364851,A
1,1,0.654062,A
0,1,0.790422,A
1,1,0.571042,A
0,0,0.254445,A
0,1,0.549279,A
0,0,0.411929,A
1,1,0.560701,A
1,1,0.551375,A
1,1,0.605488,A
0,0,0.319142,A
0,0,0.123993,A
0,0,0.153717,A
0,0,0.236593,A
0,0,0.497134,A
0,0,0.217641,A
0,0,0.464529,A
0,1,0.642975,A
1,1,0.500292,A
0,1,0.552482,A
1,1,0.838121,A
0,0,0.357694,A
0,0,0.087538,A
0,1,0.640452,A
1,1,0.920951,A
0,1,0.566065,A
0,0,0.413671,A
1,0,0.320176,A
1,0,0.424421,A
1,1,0.775686,A
0,0,0.378152,A
1,0,0.411839,A
0,0,0.223932,A
1,1,0.708062,A
0,1,0.587423,A
0,0,0.299596,A
1,1,0.850928,A
1,1,0.759272,A
0,0,0.419082,A
0,1,0.635124,A
0,0,0.059665,A
0,1,0.534502,A
0,0,0.343583,A
1,1,0.699876,A
0,0,0.240696,A
0,1,0.632660,A
0,1,0.551133,A
1,1,0.805956,A
0,0,0.392859,A
0,0,0.362632,A
0,0,0.221938,A
1,0,0.269371,A
0,0,0.323855,A
0,1,0.502470,A
0,0,0.224502,A
1,1,0.527457,A
1,1,0.626956,A
1,1,0.614575,A
0,0,0.264486,A
0,0,0.162487,A
1,1,0.560251,A
1,1,0.570066,A
0,1,0.501558,A
0,0,0.121429,A
1,0,0.484288,A
0,0,0.335058,A
0,1,0.530960,A
0,0,0.327488,A
0,0,0.363709,A
0,0,0.480267,A
1,1,0.621937,A
1,1,0.599551,A
0,1,0.686535,A
0,0,0.477634,A
1,1,0.697246,A
1,1,0.552819,A
1,1,0.531643,A
1,1,0.786808,A
1,0,0.293253,A
1,1,0.619556,A
1,1,0.762742,A
1,1,0.636832,A
0,1,0.742618,A
0,0,0.339178,A
1,0,0.351777,A
0,1,0.587294,A
1,0,0.253954,A
1,1,0.915711,A
1,1,0.656205,A
0,0,0.415105,A
1,1,0.581465,A
0,0,0.440619,A
0,1,0.642168,A
0,0,0.218050,A
1,1,0.732981,A
1,0,0.448069,A
1,1,0.792579,A
0,0,0.455809,A
1,0,0.231844,A
0,1,0.579923,A
0,1,0.513939,A
0,0,0.443064,A
1,1,0.584302,A
0,0,0.293086,A
0,1,0.828606,A
1,0,0.466318,A
1,0,0.440509,A
0,1,0.535941,A
0,1,0.637481,A
1,1,0.537992,A
0,0,0.456907,A
0,0,0.212461,A
0,1,0.651580,A
0,0,0.338998,A
0,0,0.459579,A
0,1,0.581082,A
1,1,0.580638,A
1,1,0.608746,A
1,1,0.510119,A
0,0,0.401398,A
1,0,0.396208,A
0,1,0.647602,A
1,1,0.604920,A
0,1,0.514271,A
1,1,0.517918,A
0,0,0.426586,A
0,0,0.274434,A
0,1,0.543436,A
0,0,0.435707,A
1,1,0.574794,A
1,1,0.893546,A
1,1,0.555062,A
0,1,0.590552,A
0,1,0.734263,A
1,0,0.296250,A
1,1,0.672052,A
1,1,0.767123,A
0,0,0.438344,A
0,1,0.562475,A
1,1,0.665507,A
0,0,0.388006,A
1,1,0.612544,A
1,1,0.657664,A
0,0,0.305879,A
1,1,0.751773,A
0,1,0.524457,A
0,0,0.167644,A
0,0,0.269016,A
0,0,0.212119,A
1,0,0.461919,A
1,1,0.685793,A
1,0,0.491821,A
1,0,0.385953,A
1,1,0.794708,A
0,0,0.472699,A
1,1,0.555378,A
1,1,0.615083,A
0,0,0.104249,A
1,1,0.816454,A
1,0,0.364694,A
0,1,0.605145,A
1,1,0.692170,A
0,0,0.445881,A
0,0,0.181858,A
0,0,0.234177,A
1,1,0.772111,A
1,1,0.545757,A
1,1,0.775178,A
1,1,0.572104,A
0,1,0.592946,A
0,0,0.256407,A
1,1,0.628593,A
0,0,0.043246,A
0,0,0.407328,A
1,0,0.264105,A
1,0,0.227358,A
1,1,0.611599,A
1,1,0.740357,A
0,0,0.263575,A
0,0,0.305420,A
1,0,0.327900,A
0,0,0.047645,A
1,1,0.653403,A
0,1,0.525470,A
1,0,0.337533,A
1,0,0.473652,A
1,1,0.605135,A
0,0,0.354836,A
0,0,0.324755,A
1,1,0.621961,A
0,0,0.170188,A
0,0,0.268760,A
0,0,0.078162,A
0,0,0.248195,A
1,1,0.725949,A
1,1,0.539310,A
0,1,0.749235,A
1,1,0.735730,A
0,1,0.527334,A
1,0,0.106752,A
0,1,0.588493,A
0,0,0.134640,A
1,0,0.269565,A
1,1,0.610117,A
0,0,0.317533,A
0,0,0.472614,A
1,1,0.864145,A
1,1,0.603668,A
1,1,0.770514,A
1,1,0.544433,A
0,0,0.475388,A
1,1,0.626119,A
1,1,0.594309,A
1,0,0.297696,A
0,0,0.428533,A
1,0,0.117585,A
0,1,0.523639,A
1,1,0.670283,A
1,0,0.470998,A
0,0,0.360143,A
1,0,0.232786,A
0,1,0.663358,A
1,0,0.400420,A
0,1,0.550226,A
1,1,0.591740,A
0,1,0.605992,A
0,0,0.471754,A
1,1,0.540986,A
0,1,0.544137,A
1,1,0.651152,A
0,0,0.362471,A
1,1,0.540162,A
1,1,0.859563,A
0,1,0.565189,A
0,1,0.517893,A
1,1,0.613777,A
0,0,0.387770,A
0,0,0.477258,A
0,1,0.566211,A
0,0,0.491971,A
0,0,0.327490,A
1,0,0.457564,A
0,0,0.229906,A
1,0,0.459842,A
0,1,0.510079,A
0,0,0.288207,A
1,1,0.664649,A
1,1,0.876300,A
0,0,0.223691,A
0,0,0.476698,A
0,0,0.478225,A
0,0,0.429026,A
1,1,0.640900,A
1,0,0.171732,A
1,0,0.431272,A
0,0,0.284601,A
0,1,0.678746,A
1,0,0.444678,A
1,1,0.622170,A
0,0,0.483356,A
1,1,0.628989,A
1,1,0.569626,A
0,1,0.630293,A
1,1,0.623688,A
1,1,0.663788,A
1,0,0.428119,A
0,1,0.543655,A
0,0,0.402967,A
1,1,0.703287,A
1,0,0.480036,A
0,0,0.279256,A
0,1,0.564821,A
0,0,0.493370,A
0,0,0.421090,A
0,0,0.065415,A
0,1,0.636140,A
0,0,0.208855,A
1,1,0.613744,A
1,1,0.689420,A
1,1,0.779419,A
1,0,0.466131,A
0,0,0.221591,A
0,1,0.639432,A
0,1,0.625067,A
0,1,0.508389,A
1,0,0.486872,A
0,1,0.552947,A
0,1,0.805298,A
1,1,0.717664,A
0,0,0.490992,A
0,0,0.237801,A
0,0,0.491524,A
0,0,0.164502,A
0,0,0.355845,A
0,1,0.613328,A
1,0,0.378223,A
1,0,0.470781,A
0,1,0.665143,A
0,1,0.648392,A
1,1,0.544369,A
1,1,0.538614,A
1,1,0.795538,A
1,1,0.636641,A
0,0,0.384217,A
1,1,0.696526,A
1,0,0.318699,A
1,1,0.704617,A
0,0,0.217279,A
1,0,0.350909,A
0,0,0.308322,A
1,1,0.629289,A
1,0,0.461666,A
0,0,0.281997,A
0,1,0.531275,A
0,0,0.226909,A
1,1,0.693544,A
0,0,0.463071,A
1,1,0.642621,A
0,0,0.343314,A
1,1,0.733010,A
1,1,0.529509,A
0,0,0.101453,A
0,0,0.300985,A
0,1,0.546612,A
0,0,0.181621,A
1,1,0.701941,A
0,0,0.298677,A
0,1,0.633203,A
1,1,0.889308,A
1,1,0.547165,A
0,0,0.473594,A
0,0,0.286480,A
1,1,0.804928,A
1,1,0.753230,A
1,1,0.553797,A
1,1,0.634207,A
1,1,0.554090,A
0,1,0.622916,A
1,1,0.757059,A
0,0,0.416923,A
1,1,0.581889,A
1,0,0.430965,A
0,1,0.634704,A
0,0,0.474120,A
1,0,0.224514,A
1,0,0.397149,A
1,0,0.427305,A
1,1,0.825701,A
1,1,0.625948,A
0,0,0.316991,A
0,0,0.432499,A
1,1,0.750310,A
1,0,0.167992,A
1,1,0.639780,A
0,0,0.096988,A
1,1,0.600221,A
1,1,0.797106,A
0,0,0.302391,A
0,1,0.565504,A
1,1,0.870064,A
0,0,0.479439,A
0,0,0.382498,A
1,1,0.843685,A
0,1,0.521819,A
1,1,0.713779,A
0,0,0.202366,A
1,1,0.639138,A
1,1,0.580198,A
0,0,0.321416,A
0,1,0.746874,A
0,0,0.367772,A
1,0,0.423094,A
0,1,0.544711,A
0,1,0.534257,A
1,1,0.711795,A
0,1,0.580094,A
0,1,0.801936,A
0,0,0.435900,A
1,1,0.797137,A
1,1,0.578098,A
0,0,0.384790,A
1,1,0.503108,A
1,1,0.668740,A
1,1,0.509291,A
0,0,0.307703,A
0,0,0.296280,A
0,0,0.292432,A
1,0,0.359973,A
0,1,0.565678,A
1,1,0.507706,A
1,1,0.607203,A
0,1,0.587062,A
0,0,0.432166,A
0,1,0.534137,A
1,1,0.656236,A
0,0,0.466979,A
0,0,0.353586,A
1,0,0.311428,A
1,1,0.631810,A
1,0,0.391018,A
1,1,0.616642,A
1,0,0.441351,A
1,1,0.658809,A
1,1,0.634286,A
1,1,0.682610,A
1,1,0.527255,A
0,1,0.684803,A
1,1,0.679436,A
1,1,0.843086,A
1,1,0.538706,A
1,1,0.714365,A
0,0,0.233119,A
0,1,0.567891,A
1,1,0.818301,A
0,0,0.183586,A
0,1,0.535343,A
1,1,0.523262,A
0,1,0.532968,A
0,0,0.383479,A
1,1,0.541314,A
1,1,0.592365,A
0,1,0.579655,A
0,0,0.324285,A
1,1,0.630388,A
0,1,0.760099,A
1,1,0.552901,A
0,1,0.624109,A
1,0,0.288640,A
0,0,0.413408,A
0,0,0.234993,A
1,1,0.818548,A
0,0,0.301252,A
0,1,0.708434,A
1,0,0.310979,A
0,0,0.161041,A
0,0,0.270347,A
0,0,0.135249,A
0,1,0.746945,A
1,0,0.489257,A
0,1,0.672773,A
0,0,0.449246,A
0,0,0.321924,A
1,0,0.416254,A
1,1,0.846336,A
0,1,0.591077,A
0,1,0.733896,A
1,1,0.670235,A
0,0,0.298244,A
1,1,0.524746,A
0,1,0.625591,A
1,0,0.233576,A
1,1,0.532940,A
0,0,0.380744,A
0,0,0.384703,A
0,1,0.548265,A
1,1,0.549493,A
0,0,0.284264,A
0,1,0.628171,A
0,1,0.629560,A
0,1,0.543685,A
1,1,0.632707,A
1,0,0.437948,A
0,0,0.163359,A
1,1,0.537852,A
0,0,0.299429,A
0,0,0.375822,A
1,0,0.181122,A
1,0,0.307916,A
0,0,0.338862,A
0,0,0.330745,A
0,0,0.448626,A
1,0,0.472098,A
0,1,0.544856,A
1,1,0.866714,A
1,0,0.480663,A
1,0,0.443488,A
0,1,0.654406,A
1,0,0.466452,A
1,0,0.488380,A
0,1,0.505388,A
0,0,0.282493,A
0,0,0.407532,A
0,0,0.222453,A
0,1,0.691543,A
1,1,0.663975,A
0,0,0.439986,A
0,0,0.386024,A
0,1,0.820590,A
1,0,0.177259,A
1,1,0.671328,A
0,0,0.337772,A
0,1,0.649527,A
0,0,0.363797,A
1,1,0.735283,A
1,1,0.894295,A
1,0,0.377907,A
0,0,0.251676,A
0,1,0.517216,A
1,1,0.841076,A
0,0,0.239855,A
0,0,0.420955,A
1,1,0.811931,A
0,1,0.554756,A
1,1,0.819584,A
1,1,0.736838,A
0,0,0.372798,A
0,1,0.512398,A
1,1,0.652797,A
0,1,0.845407,A
0,0,0.377920,A
1,1,0.581273,A
1,1,0.519338,A
0,0,0.341563,A
0,1,0.509225,A
1,1,0.716289,A
0,0,0.483805,A
0,0,0.416576,A
0,0,0.497450,A
1,0,0.253343,A
1,0,0.440630,A
0,0,0.106914,A
1,0,0.448342,A
0,1,0.514799,A
0,1,0.599473,A
1,1,0.527996,A
1,1,0.608632,A
1,1,0.602273,A
0,0,0.197729,A
0,1,0.687028,A
1,1,0.854968,A
0,0,0.423279,A
0,0,0.258883,A
1,1,0.585781,A
0,1,0.506151,A
1,0,0.300071,A
1,1,0.757154,A
1,1,0.628021,A
0,0,0.123146,A
0,1,0.514833,A
1,0,0.423106,A
0,0,0.448274,A
0,0,0.229768,A
1,1,0.504355,A
0,0,0.310098,A
0,0,0.207809,A
0,0,0.134227,A
0,0,0.237699,A
1,0,0.352361,A
1,1,0.624740,A
1,0,0.348303,A
0,0,0.435198,A
0,0,0.231152,A
0,1,0.674241,A
0,0,0.305005,A
0,0,0.194793,A
0,1,0.513098,A
0,0,0.452281,A
0,1,0.520512,A
1,0,0.291415,A
1,1,0.603323,A
1,1,0.831124,A
1,0,0.489061,A
1,1,0.597714,A
0,1,0.550077,A
0,0,0.195557,A
0,0,0.228143,A
1,1,0.508324,A
0,0,0.438071,A
0,0,0.380975,A
0,1,0.584497,A
1,0,0.435074,A
0,0,0.468914,A
1,1,0.512339,A
0,0,0.463879,A
1,1,0.684411,A
1,1,0.613764,A
0,0,0.139279,A
1,1,0.821838,A
1,1,0.602781,A
0,1,0.693289,A
0,0,0.190198,A
0,0,0.388839,A
1,0,0.491782,A
1,1,0.507238,A
0,0,0.413668,A
1,0,0.209428,A
0,0,0.227638,A
1,1,0.623055,A
1,1,0.750480,A
0,0,0.155216,A
1,1,0.654032,A
1,0,0.298095,A
1,1,0.593664,A
1,1,0.639456,A
1,1,0.719396,A
0,1,0.599474,A
1,1,0.765073,A
0,0,0.324205,A
1,1,0.823842,A
1,0,0.334029,A
0,0,0.447221,A
0,1,0.708296,A
1,1,0.642039,A
1,0,0.462760,A
0,0,0.247119,A
0,0,0.259392,A
1,1,0.721651,A
1,1,0.845797,A
1,0,0.481200,A
1,1,0.540238,A
0,1,0.550542,A
1,1,0.881788,A
0,1,0.575128,A
0,1,0.585749,A
0,0,0.341804,A
0,0,0.306053,A
0,1,0.510717,A
0,0,0.265990,A
