y_true,y_pred,score,group
0,0,0.156691,A
0,0,0.332233,A
0,0,0.082035,A
0,1,0.595924,A
1,0,0.297574,A
0,0,0.123064,A
1,0,0.158686,A
1,1,0.733045,A
0,0,0.420717,A
0,0,0.410589,A
1,0,0.265585,A
1,0,0.378651,A
0,0,0.228289,A
0,1,0.606611,A
1,0,0.476551,A
0,0,0.323285,A
0,0,0.185291,A
0,0,0.217925,A
0,0,0.115564,A
1,0,0.232851,A
0,0,0.289427,A
0,0,0.129896,A
1,0,0.279936,A
1,0,0.461629,A
0,0,0.036097,A
1,1,0.548779,A
1,0,0.155132,A
0,0,0.226718,A
0,0,0.294436,A
1,1,0.573472,A
0,0,0.134851,A
0,0,0.038595,A
1,1,0.716813,A
0,0,0.326464,A
0,0,0.215070,A
0,0,0.029093,A
0,0,0.157323,A
0,0,0.209466,A
1,0,0.318738,A
1,0,0.438680,A
0,0,0.193986,A
0,0,0.308129,A
0,1,0.669759,A
1,0,0.293624,A
1,0,0.373456,A
0,0,0.106863,A
1,0,0.453127,A
0,0,0.404245,A
0,0,0.336419,A
0,0,0.221999,A
0,0,0.280997,A
0,0,0.098579,A
0,0,0.191458,A
1,0,0.143402,A
1,0,0.414027,A
0,1,0.569890,A
1,0,0.397807,A
0,0,0.455582,A
0,0,0.114350,A
0,0,0.455247,A
0,0,0.470912,A
0,0,0.238288,A
0,0,0.165509,A
0,0,0.196609,A
0,0,0.028136,A
1,0,0.160262,A
1,0,0.188044,A
0,0,0.030518,A
0,0,0.085880,A
0,1,0.503315,A
0,0,0.284389,A
1,0,0.382924,A
0,0,0.265934,A
1,1,0.550404,A
1,0,0.304367,A
0,0,0.115308,A
1,1,0.653324,A
0,1,0.798589,A
0,0,0.203763,A
1,0,0.179278,A
0,0,0.218024,A
0,0,0.240814,A
0,1,0.529554,A
0,0,0.374041,A
1,1,0.707014,A
0,0,0.335672,A
0,0,0.237044,A
0,0,0.225046,A
1,0,0.315903,A
1,0,0.387507,A
0,0,0.244978,A
1,0,0.260300,A
0,0,0.402716,A
0,0,0.130408,A
0,0,0.256600,A
0,0,0.052167,A
0,0,0.422624,A
0,0,0.102085,A
0,0,0.376955,A
0,0,0.273351,A
1,1,0.565888,A
0,0,0.034275,A
0,0,0.254247,A
0,0,0.450143,A
0,0,0.193410,A
0,0,0.108406,A
0,0,0.160807,A
1,0,0.228822,A
0,0,0.372003,A
0,0,0.145184,A
0,0,0.286235,A
0,0,0.136853,A
0,0,0.421391,A
0,0,0.268201,A
0,0,0.308648,A
0,0,0.340856,A
0,0,0.144818,A
1,0,0.403107,A
0,0,0.243832,A
0,0,0.228795,A
0,0,0.222622,A
0,0,0.238362,A
1,0,0.093252,A
1,0,0.486193,A
1,0,0.172646,A
0,0,0.352649,A
0,0,0.442995,A
1,0,0.319430,A
0,0,0.309445,A
0,0,0.432606,A
0,0,0.169101,A
0,0,0.065340,A
0,0,0.138301,A
0,0,0.200602,A
0,0,0.448921,A
0,0,0.152144,A
0,0,0.039231,A
0,0,0.256354,A
0,0,0.022147,A
0,0,0.205746,A
0,0,0.238577,A
1,0,0.429665,A
0,0,0.273541,A
0,0,0.237200,A
1,0,0.069472,A
0,0,0.177976,A
0,1,0.620075,A
0,0,0.254580,A
1,0,0.267315,A
0,1,0.527314,A
0,0,0.293253,A
1,1,0.539056,A
0,0,0.254351,A
0,0,0.157543,A
0,0,0.163343,A
0,0,0.375546,A
1,1,0.504385,A
0,0,0.114150,A
0,0,0.172843,A
0,0,0.498497,A
0,0,0.177302,A
1,0,0.244810,A
0,0,0.157058,A
0,0,0.060751,A
1,0,0.440182,A
1,1,0.521303,A
1,0,0.415267,A
0,0,0.068531,A
0,1,0.607712,A
1,0,0.303862,A
0,0,0.123712,A
0,0,0.250279,A
0,0,0.188828,A
1,0,0.269322,A
0,0,0.084894,A
0,0,0.229475,A
0,0,0.157113,A
0,0,0.251724,A
0,0,0.084651,A
1,0,0.268042,A
0,0,0.396424,A
1,0,0.174580,A
0,0,0.308262,A
0,0,0.234059,A
1,0,0.349483,A
0,0,0.353109,A
0,1,0.526038,A
1,0,0.183909,A
0,0,0.394833,A
0,0,0.184718,A
0,0,0.333522,A
0,1,0.510261,A
0,0,0.066488,A
1,0,0.026697,A
0,0,0.032133,A
0,0,0.367516,A
0,0,0.257047,A
0,1,0.558472,A
0,0,0.321395,A
0,0,0.227072,A
1,0,0.171618,A
0,0,0.422010,A
0,0,0.493168,A
0,0,0.294703,A
0,0,0.393091,A
0,0,0.119983,A
1,1,0.571318,A
0,0,0.123265,A
0,0,0.166969,A
0,0,0.133301,A
0,0,0.144158,A
0,0,0.459071,A
0,0,0.186535,A
0,1,0.524945,A
0,0,0.436008,A
0,0,0.189032,A
0,1,0.561954,A
0,0,0.484241,A
1,1,0.668821,A
1,0,0.422972,A
0,0,0.128429,A
0,0,0.397113,A
1,0,0.387806,A
0,0,0.198110,A
0,0,0.386208,A
0,0,0.175697,A
0,0,0.359379,A
1,0,0.314442,A
0,0,0.359441,A
0,0,0.351635,A
0,0,0.215339,A
0,0,0.340487,A
1,0,0.316036,A
1,0,0.404163,A
0,0,0.360374,A
0,0,0.270901,A
1,1,0.714724,A
1,1,0.535446,A
0,0,0.180092,A
1,0,0.411836,A
0,0,0.166446,A
0,0,0.253093,A
0,0,0.325684,A
1,0,0.402835,A
1,0,0.243563,A
0,0,0.189508,A
0,0,0.426360,A
0,0,0.494889,A
0,0,0.226160,A
0,1,0.680363,A
0,0,0.090069,A
1,0,0.377587,A
0,0,0.245622,A
0,0,0.369801,A
1,0,0.108141,A
0,0,0.205228,A
0,0,0.149629,A
0,0,0.302478,A
1,1,0.588053,A
1,0,0.408847,A
0,0,0.082089,A
0,0,0.144874,A
1,0,0.328754,A
1,0,0.413116,A
0,1,0.573379,A
1,0,0.389485,A
1,1,0.631746,A
0,0,0.384047,A
0,0,0.147104,A
0,0,0.092271,A
1,0,0.310733,A
0,1,0.516173,A
1,0,0.141723,A
1,1,0.805194,A
0,0,0.217189,A
1,0,0.307234,A
0,0,0.121885,A
1,0,0.434271,A
0,0,0.243987,A
0,0,0.269352,A
0,0,0.354379,A
0,0,0.377261,A
0,0,0.246966,A
0,0,0.469916,A
0,0,0.488773,A
0,0,0.005465,A
0,0,0.450693,A
0,0,0.167976,A
0,0,0.196396,A
0,0,0.066750,A
1,1,0.663047,A
0,0,0.427040,A
1,0,0.455003,A
0,0,0.167334,A
0,0,0.373097,A
1,1,0.512879,A
0,0,0.290902,A
0,0,0.323407,A
0,0,0.155298,A
0,0,0.238489,A
0,0,0.181131,A
0,1,0.530437,A
0,1,0.500325,A
1,0,0.267623,A
0,0,0.292575,A
0,0,0.102073,A
0,1,0.526601,A
0,0,0.139646,A
1,0,0.274006,A
0,0,0.294160,A
1,0,0.491995,A
1,0,0.209474,A
0,0,0.037326,A
1,0,0.315127,A
1,0,0.273248,A
0,0,0.418078,A
1,0,0.424863,A
0,0,0.071174,A
0,0,0.287025,A
0,1,0.650748,A
0,0,0.064197,A
0,0,0.310869,A
1,0,0.278511,A
0,0,0.372280,A
0,0,0.046590,A
0,0,0.314191,A
1,0,0.367789,A
0,0,0.130197,A
1,0,0.218650,A
1,0,0.047030,A
0,0,0.133375,A
1,1,0.521474,A
1,0,0.448832,A
1,0,0.214295,A
0,0,0.364530,A
1,0,0.289496,A
0,0,0.350455,A
0,0,0.269531,A
0,0,0.449674,A
1,0,0.291113,A
0,0,0.221704,A
0,0,0.347478,A
1,1,0.516089,A
1,1,0.626086,A
0,0,0.273667,A
0,0,0.395234,A
1,0,0.251842,A
0,0,0.454962,A
0,0,0.298489,A
1,1,0.601858,A
0,0,0.126906,A
0,0,0.053917,A
1,0,0.125098,A
1,0,0.228527,A
0,0,0.151316,A
1,0,0.269097,A
0,0,0.312504,A
0,0,0.153165,A
1,0,0.326973,A
0,0,0.291265,A
0,0,0.119637,A
0,0,0.155898,A
0,0,0.267056,A
0,0,0.174637,A
1,1,0.634424,A
1,0,0.429202,A
0,0,0.342673,A
0,0,0.392654,A
0,0,0.438804,A
1,0,0.395346,A
0,0,0.336186,A
0,0,0.098667,A
0,1,0.666645,A
1,0,0.150658,A
1,1,0.668554,A
0,0,0.131688,A
0,0,0.246682,A
0,0,0.093656,A
0,0,0.467785,A
0,1,0.570180,A
0,0,0.108814,A
0,0,0.433142,A
0,0,0.204088,A
0,0,0.303762,A
0,0,0.189753,A
0,0,0.133843,A
1,0,0.217763,A
0,0,0.225793,A
0,0,0.277413,A
0,1,0.715394,A
1,0,0.256477,A
0,0,0.192180,A
0,0,0.336310,A
0,0,0.365642,A
0,0,0.271138,A
0,0,0.217436,A
0,0,0.074749,A
0,0,0.087985,A
0,0,0.441000,A
1,0,0.487691,A
0,0,0.037984,A
0,0,0.121827,A
0,0,0.293617,A
0,0,0.367204,A
0,0,0.100447,A
0,0,0.101341,A
1,0,0.263061,A
0,0,0.109777,A
1,1,0.608305,A
0,0,0.316556,A
1,0,0.345404,A
0,0,0.070413,A
0,0,0.152544,A
0,0,0.094045,A
1,0,0.467373,A
1,0,0.167601,A
0,0,0.344725,A
0,0,0.249864,A
1,1,0.541462,A
0,0,0.253172,A
0,1,0.568794,A
0,0,0.128844,A
0,0,0.253991,A
1,1,0.675810,A
0,0,0.431566,A
1,0,0.305267,A
0,0,0.165383,A
1,1,0.509535,A
0,0,0.092079,A
0,0,0.452372,A
0,0,0.261724,A
0,0,0.224021,A
0,0,0.302113,A
0,0,0.302100,A
0,0,0.108237,A
0,1,0.634437,A
0,0,0.172210,A
0,0,0.321058,A
1,1,0.611903,A
0,0,0.290468,A
0,0,0.267974,A
0,0,0.386122,A
0,0,0.125402,A
0,0,0.178107,A
1,1,0.563901,A
0,0,0.279209,A
0,0,0.329249,A
0,0,0.307294,A
0,0,0.312010,A
0,1,0.522788,A
0,0,0.202967,A
0,0,0.199075,A
1,0,0.200195,A
0,0,0.206082,A
0,1,0.521467,A
0,0,0.370444,A
0,0,0.077658,A
1,0,0.296707,A
0,0,0.118783,A
1,1,0.550265,A
0,0,0.275877,A
0,1,0.508617,A
0,0,0.222159,A
0,1,0.731726,A
0,0,0.110419,A
0,0,0.099500,A
0,0,0.204570,A
0,0,0.122121,A
1,0,0.393298,A
0,0,0.410498,A
0,0,0.454530,A
1,1,0.777762,A
0,0,0.070493,A
0,0,0.088886,A
0,0,0.474702,A
0,0,0.211744,A
0,1,0.767696,A
0,0,0.221511,A
0,0,0.065741,A
0,0,0.190032,A
0,0,0.395250,A
0,0,0.280692,A
1,1,0.519746,A
0,0,0.191990,A
0,0,0.404305,A
0,0,0.195951,A
0,0,0.108796,A
1,0,0.465665,A
0,0,0.233567,A
0,0,0.215887,A
0,0,0.200431,A
0,0,0.025999,A
0,0,0.143729,A
0,0,0.363121,A
1,0,0.427899,A
1,0,0.473111,A
0,0,0.396095,A
0,0,0.460844,A
0,0,0.160416,A
0,0,0.036117,A
0,0,0.306708,A
1,0,0.383448,A
0,0,0.161215,A
0,0,0.320826,A
1,1,0.562908,A
0,0,0.046279,A
1,1,0.684898,A
0,0,0.309025,A
0,0,0.494013,A
0,0,0.320521,A
1,1,0.627648,A
0,0,0.165550,A
1,0,0.229549,A
0,0,0.185988,A
1,0,0.152522,A
0,0,0.314266,A
1,0,0.284980,A
1,1,0.516795,A
1,0,0.245228,A
0,0,0.044975,A
0,0,0.337703,A
1,1,0.507851,A
1,0,0.353446,A
0,0,0.298783,A
0,0,0.199373,A
1,0,0.456063,A
0,0,0.384625,A
1,0,0.256986,A
1,0,0.237374,A
0,0,0.097125,A
1,0,0.294186,A
1,0,0.174569,A
1,0,0.100074,A
0,0,0.279704,A
1,1,0.646965,A
0,0,0.257825,A
0,0,0.179463,A
1,0,0.192525,A
0,0,0.331604,A
1,0,0.465916,A
1,0,0.485621,A
0,0,0.192725,A
0,0,0.479183,A
0,0,0.303284,A
0,0,0.350456,A
0,0,0.141500,A
0,0,0.222902,A
0,0,0.217240,A
0,0,0.054702,A
0,0,0.295459,A
1,0,0.318379,A
1,0,0.322338,A
0,0,0.116766,A
0,0,0.131329,A
1,0,0.158651,A
1,1,0.591255,A
0,0,0.273132,A
0,0,0.360609,A
0,1,0.525190,A
1,0,0.205330,A
0,0,0.143042,A
0,0,0.281906,A
0,0,0.267322,A
1,0,0.294261,A
1,0,0.310231,A
0,0,0.126170,A
0,0,0.160026,A
0,1,0.672889,A
0,0,0.054754,A
0,0,0.007348,A
1,1,0.547227,A
1,0,0.406954,A
0,1,0.530462,A
1,0,0.208623,A
0,0,0.082529,A
0,0,0.300361,A
0,0,0.146468,A
0,0,0.347275,A
1,0,0.318188,A
0,0,0.273864,A
0,1,0.630605,A
0,0,0.114503,A
0,1,0.577885,A
0,1,0.626654,A
0,0,0.215129,A
1,0,0.159027,A
0,0,0.131493,A
1,0,0.335144,A
1,0,0.265831,A
1,1,0.617545,A
0,0,0.181940,A
0,0,0.285150,A
0,0,0.257048,A
0,0,0.241649,A
0,0,0.301031,A
0,0,0.161393,A
1,0,0.349548,A
0,0,0.092630,A
0,1,0.509760,A
0,0,0.447273,A
0,0,0.169597,A
0,0,0.138149,A
0,0,0.161117,A
0,0,0.120919,A
0,0,0.165710,A
0,0,0.341063,A
1,0,0.459206,A
0,0,0.322146,A
1,0,0.264909,A
0,0,0.050422,A
1,0,0.133174,A
0,0,0.444444,A
1,0,0.290285,A
0,0,0.189988,A
1,1,0.660230,A
0,0,0.120719,A
0,0,0.233691,A
0,1,0.677359,A
1,0,0.290237,A
0,0,0.164481,A
0,0,0.080580,A
0,0,0.221311,A
0,0,0.478037,A
0,0,0.101922,A
1,0,0.369408,A
0,0,0.247572,A
1,0,0.383745,A
0,0,0.163446,A
0,0,0.245123,A
0,1,0.555538,A
0,0,0.424424,A
0,0,0.098128,A
1,1,0.557361,A
0,0,0.405882,A
1,0,0.189175,A
1,0,0.236091,A
0,0,0.244787,A
0,1,0.585663,A
0,0,0.054230,A
0,1,0.667693,A
0,0,0.336955,A
1,1,0.501356,A
0,0,0.301251,A
0,0,0.322215,A
0,0,0.201136,A
0,1,0.618187,A
1,0,0.410723,A
0,0,0.224657,A
0,0,0.123880,A
0,1,0.551912,A
1,0,0.305955,A
1,0,0.226266,A
0,0,0.235825,A
0,0,0.086075,A
0,0,0.122790,A
0,0,0.394106,A
0,1,0.539092,A
1,0,0.307714,A
0,0,0.098042,A
1,0,0.313480,A
0,0,0.228581,A
0,0,0.352979,A
0,0,0.304603,A
0,0,0.369477,A
1,0,0.132206,A
0,0,0.023153,A
1,0,0.051536,A
0,0,0.048207,A
0,0,0.254975,A
0,0,0.074568,A
0,0,0.292307,A
1,0,0.396143,A
1,0,0.254027,A
0,0,0.303584,A
0,1,0.633256,A
1,0,0.145675,A
0,0,0.023174,A
0,0,0.131850,A
0,0,0.036269,A
1,0,0.399830,A
0,0,0.350599,A
1,1,0.608166,A
0,0,0.056299,A
0,0,0.262134,A
0,0,0.196083,A
1,0,0.452307,A
0,0,0.334642,A
0,0,0.167931,A
0,0,0.178391,A
0,0,0.391976,A
0,0,0.034333,A
0,0,0.197627,A
1,0,0.258949,A
1,0,0.196840,A
1,1,0.621160,A
0,0,0.157994,A
0,0,0.407625,A
0,0,0.149663,A
0,0,0.361417,A
0,0,0.275308,A
0,0,0.282088,A
0,0,0.145064,A
0,0,0.316948,A
0,1,0.529767,A
0,0,0.439022,A
0,1,0.540708,A
1,0,0.383816,A
1,0,0.489173,A
0,0,0.267700,A
0,0,0.088194,A
0,0,0.347013,A
0,0,0.265452,A
1,1,0.729286,A
1,0,0.471294,A
0,0,0.124316,A
1,0,0.354075,A
1,1,0.558732,A
0,1,0.516658,A
0,0,0.401846,A
0,0,0.210879,A
1,0,0.440579,A
1,1,0.535787,A
0,0,0.220661,A
1,0,0.358356,A
0,0,0.097153,A
0,0,0.072229,A
1,0,0.247000,A
0,0,0.098758,A
1,0,0.165885,A
0,0,0.370352,A
1,1,0.505161,A
0,0,0.014645,A
0,0,0.428343,A
0,0,0.113222,A
1,0,0.113904,A
0,0,0.121457,A
0,0,0.123444,A
0,1,0.511370,A
0,0,0.375945,A
0,0,0.241107,A
0,0,0.169389,A
0,0,0.052299,A
0,0,0.259289,A
0,0,0.207802,A
1,0,0.174546,A
1,0,0.475250,A
0,0,0.253099,A
0,0,0.201947,A
0,0,0.126654,A
0,0,0.382404,A
0,0,0.070722,A
0,0,0.353184,A
0,0,0.333719,A
0,0,0.257083,A
0,1,0.523051,A
0,0,0.127588,A
0,0,0.435631,A
0,0,0.163245,A
0,0,0.075522,A
0,0,0.420947,A
0,0,0.244840,A
0,0,0.265797,A
0,0,0.134598,A
0,0,0.489789,A
0,0,0.451321,A
0,0,0.423606,A
0,0,0.160482,A
0,0,0.338614,A
0,0,0.397814,A
0,0,0.154283,A
0,0,0.286300,A
0,0,0.084826,A
0,0,0.425270,A
0,0,0.247813,A
0,0,0.247707,A
1,0,0.186812,A
0,0,0.347685,A
0,0,0.188335,A
1,0,0.336461,A
1,0,0.295676,A
0,0,0.296114,A
0,0,0.249492,A
1,0,0.480466,A
0,0,0.087218,A
0,0,0.086712,A
0,0,0.159094,A
0,0,0.246428,A
0,0,0.208681,A
0,0,0.302677,A
0,0,0.134236,A
0,0,0.050087,A
1,0,0.403909,A
0,0,0.219154,A
0,0,0.370236,A
0,0,0.090292,A
0,0,0.200641,A
0,0,0.296982,A
0,0,0.328724,A
0,0,0.191591,A
0,0,0.454519,A
0,0,0.334934,A
0,1,0.501730,A
1,0,0.202788,A
1,0,0.331696,A
0,0,0.337517,A
0,0,0.230948,A
1,0,0.430094,A
0,0,0.062114,A
1,0,0.301409,A
0,0,0.103670,A
0,1,0.503948,A
0,0,0.278902,A
1,0,0.351639,A
0,0,0.034871,A
0,0,0.188787,A
0,0,0.229908,A
0,0,0.361657,A
1,1,0.547528,A
1,0,0.382620,A
1,0,0.166899,A
0,0,0.140191,A
0,0,0.054901,A
0,0,0.297838,A
0,0,0.319004,A
0,0,0.287800,A
1,1,0.697599,A
0,0,0.368454,A
1,0,0.368011,A
0,1,0.609054,A
0,1,0.536109,A
0,0,0.029888,A
1,0,0.234798,A
1,0,0.478357,A
1,0,0.347028,A
1,1,0.837475,A
0,0,0.279876,A
0,0,0.268199,A
0,0,0.400202,A
0,1,0.531319,A
0,0,0.170048,A
0,0,0.153428,A
0,0,0.473211,A
0,0,0.280755,A
1,0,0.459559,A
1,1,0.627734,A
1,0,0.460737,A
1,1,0.631122,A
0,0,0.278605,A
0,0,0.204989,A
1,0,0.127854,A
0,0,0.074514,A
0,0,0.207699,A
0,1,0.627049,A
0,0,0.314888,A
1,0,0.296096,A
1,1,0.655064,A
0,0,0.290073,A
0,0,0.165101,A
0,0,0.380072,A
0,0,0.121166,A
0,0,0.031849,A
0,0,0.206301,A
0,0,0.178216,A
1,0,0.220655,A
0,0,0.300383,A
0,0,0.141692,A
1,0,0.294023,A
1,1,0.564013,A
1,1,0.672902,A
1,0,0.368709,A
0,0,0.169586,A
0,0,0.118756,A
1,0,0.377610,A
0,1,0.529772,A
1,1,0.527533,A
0,0,0.106938,A
1,0,0.284688,A
0,0,0.213612,A
0,0,0.207909,A
1,0,0.304705,A
1,0,0.274475,A
0,0,0.078423,A
1,0,0.294456,A
0,0,0.183005,A
0,0,0.252596,A
0,0,0.228120,A
0,0,0.129142,A
0,0,0.106647,A
0,0,0.398399,A
0,0,0.114983,A
0,0,0.411198,A
0,0,0.275149,A
0,0,0.414468,A
1,0,0.432577,A
1,0,0.376531,A
1,0,0.402791,A
1,0,0.368203,A
0,0,0.246042,A
0,1,0.535678,A
0,0,0.338601,A
0,0,0.098344,A
0,0,0.186794,A
0,0,0.144198,A
0,0,0.448973,A
0,0,0.190209,A
0,0,0.227475,A
0,0,0.301500,A
1,1,0.659738,A
0,0,0.260030,A
1,0,0.381707,A
0,0,0.196452,A
0,0,0.279271,A
0,0,0.193824,A
0,0,0.182462,A
0,0,0.240947,A
0,0,0.259670,A
0,0,0.088278,A
0,0,0.246720,A
0,0,0.131465,A
1,0,0.379091,A
0,0,0.444895,A
0,0,0.143828,A
0,0,0.225304,A
0,0,0.229180,A
1,0,0.325109,A
1,0,0.259821,A
0,0,0.294842,A
1,1,0.645650,A
1,0,0.452620,A
1,0,0.320766,A
1,0,0.395787,A
1,0,0.109858,A
0,0,0.164748,A
0,0,0.132239,A
0,0,0.326967,A
0,1,0.538019,A
0,0,0.106233,A
1,0,0.298992,A
0,0,0.155791,A
1,0,0.281200,A
0,0,0.174342,A
0,0,0.100353,A
0,0,0.148026,A
0,0,0.309854,A
0,0,0.461351,A
0,0,0.362826,A
0,0,0.356065,A
0,0,0.349353,A
1,0,0.288774,A
1,0,0.390036,A
1,0,0.201299,A
0,0,0.178561,A
0,0,0.220272,A
0,0,0.155530,A
0,0,0.277939,A
0,0,0.166991,A
1,0,0.133668,A
0,0,0.259357,A
0,0,0.173475,A
0,0,0.420498,A
1,0,0.260879,A
0,0,0.467486,A
0,0,0.265649,A
0,0,0.416387,A
0,0,0.213606,A
0,0,0.352945,A
0,1,0.608792,A
0,0,0.198088,A
1,0,0.443843,A
0,0,0.158245,A
0,0,0.495006,A
0,0,0.146285,A
0,0,0.251781,A
1,0,0.207253,A
1,0,0.421729,A
1,1,0.573305,A
1,0,0.362949,A
0,0,0.283801,A
1,0,0.286932,A
0,0,0.178412,A
0,1,0.626537,A
0,0,0.064591,A
0,0,0.023794,A
0,0,0.242928,A
0,1,0.537885,A
0,0,0.366484,A
0,0,0.043898,A
0,0,0.053076,A
0,0,0.208162,A
0,0,0.299448,A
0,0,0.158782,A
0,0,0.192975,A
0,0,0.172930,A
1,0,0.428793,A
1,0,0.133913,A
0,0,0.364731,A
0,0,0.120175,A
1,0,0.401958,A
0,0,0.467690,A
1,0,0.280624,A
0,0,0.395857,A
1,0,0.106916,A
0,0,0.061662,A
1,1,0.712204,A
0,0,0.156629,A
1,0,0.482165,A
0,0,0.117896,A
1,0,0.442857,A
1,0,0.320240,A
0,0,0.131388,A
0,0,0.160026,A
1,0,0.328573,A
0,0,0.200583,A
0,0,0.038088,A
0,0,0.456316,A
0,0,0.074514,A
0,0,0.137138,A
0,0,0.135545,A
1,0,0.199280,A
0,0,0.275388,A
0,0,0.366791,A
0,0,0.110184,A
0,0,0.246122,A
0,0,0.128291,A
1,0,0.476660,A
0,0,0.319578,A
0,0,0.126039,A
0,0,0.195388,A
0,0,0.305897,A
0,0,0.056824,A
0,0,0.189294,A
0,0,0.269222,A
0,0,0.068995,A
0,0,0.254133,A
0,0,0.262226,A
0,0,0.144758,A
0,0,0.286570,A
0,0,0.318036,A
0,0,0.399909,A
1,0,0.378971,A
1,1,0.568819,A
0,0,0.274916,A
0,0,0.293461,A
1,0,0.149223,A
1,0,0.389155,A
1,0,0.109713,A
0,1,0.521380,A
0,0,0.149373,A
0,0,0.157342,A
0,1,0.529388,A
0,0,0.169045,A
1,0,0.352981,A
0,0,0.213851,A
0,0,0.252085,A
0,0,0.234521,A
1,0,0.476133,A
1,0,0.457171,A
1,0,0.343442,A
0,0,0.278138,A
1,0,0.453102,A
1,0,0.408873,A
0,1,0.701318,A
0,0,0.266326,A
0,0,0.440354,A
0,0,0.142145,A
1,0,0.353727,A
1,1,0.512647,A
0,0,0.063264,A
0,0,0.247194,A
1,0,0.260782,A
0,0,0.286996,A
0,0,0.128774,A
1,0,0.344160,A
0,0,0.455448,A
0,0,0.329144,A
1,0,0.116550,A
0,0,0.400859,A
0,1,0.506088,A
0,0,0.406784,A
0,0,0.354432,A
0,0,0.097960,A
1,0,0.223943,A
0,0,0.075630,A
0,1,0.603373,A
0,0,0.094645,A
1,0,0.446109,A
1,0,0.174613,A
0,0,0.051979,A
0,0,0.112245,A
0,0,0.049858,A
1,1,0.527558,A
0,0,0.285622,A
0,0,0.362338,A
0,0,0.183374,A
0,0,0.127850,A
0,0,0.243303,A
0,0,0.461522,A
0,0,0.238619,A
0,0,0.485041,A
1,0,0.402344,A
0,0,0.175488,A
0,0,0.265407,A
0,0,0.396862,A
0,0,0.068123,A
0,0,0.308379,A
0,0,0.179852,A
0,0,0.159024,A
0,0,0.322426,A
0,0,0.364860,A
0,0,0.146073,A
0,0,0.367067,A
1,0,0.387528,A
0,0,0.344650,A
0,0,0.400457,A
1,0,0.257373,A
0,0,0.046435,A
1,0,0.336446,A
0,0,0.151177,A
0,0,0.166813,A
0,0,0.056015,A
0,0,0.140180,A
0,0,0.151476,A
0,0,0.121012,A
0,0,0.243422,A
1,0,0.224352,A
0,0,0.250260,A
0,1,0.680251,A
0,0,0.259916,A
0,0,0.222667,A
0,0,0.330027,A
1,0,0.272735,A
0,0,0.230740,A
0,0,0.212264,A
0,0,0.049442,A
1,0,0.195230,A
0,0,0.082886,A
0,0,0.446213,A
0,0,0.296483,A
0,0,0.177048,A
0,0,0.218424,A
0,1,0.503585,A
0,0,0.047203,A
1,0,0.433302,A
1,0,0.188032,A
0,0,0.401197,A
0,0,0.176515,A
1,0,0.466019,A
1,1,0.750723,A
0,0,0.171817,A
0,0,0.098171,A
0,0,0.276003,A
0,1,0.586766,A
0,0,0.087423,A
0,0,0.261397,A
1,1,0.521108,A
0,0,0.314150,A
1,1,0.563427,A
0,1,0.544645,A
0,0,0.154161,A
1,0,0.332003,A
1,0,0.440568,A
1,1,0.613835,A
0,0,0.201751,A
0,0,0.410864,A
1,0,0.264198,A
1,0,0.133340,A
0,0,0.201946,A
1,1,0.514416,A
0,0,0.251487,A
1,0,0.251638,A
0,0,0.297416,A
0,0,0.110358,A
0,0,0.265760,A
0,0,0.021802,A
1,0,0.256162,A
0,0,0.287218,A
1,0,0.332816,A
1,0,0.307910,A
0,0,0.274905,A
1,0,0.396990,A
0,0,0.071488,A
1,0,0.466728,A
1,1,0.664069,A
0,0,0.247836,A
0,0,0.126539,A
1,0,0.318859,A
0,0,0.278886,A
0,0,0.161974,A
1,1,0.553358,A
0,0,0.357118,A
0,0,0.014580,A
0,0,0.283757,A
1,0,0.234081,A
1,0,0.257924,A
0,0,0.085682,A
0,0,0.264163,A
0,0,0.141234,A
0,0,0.073092,A
0,0,0.029965,A
0,0,0.128923,A
0,0,0.205589,A
0,0,0.382613,A
0,0,0.130650,A
0,0,0.253140,A
1,0,0.054905,A
1,0,0.396586,A
0,0,0.125739,A
0,0,0.049631,A
1,0,0.280909,A
0,0,0.281837,A
0,0,0.286178,A
0,0,0.116197,A
0,0,0.333964,A
0,0,0.445364,A
0,0,0.258655,A
1,0,0.400244,A
1,0,0.304361,A
1,0,0.057467,A
0,0,0.062515,A
0,0,0.238570,A
0,0,0.238548,A
0,0,0.179839,A
0,0,0.361657,A
0,0,0.247565,A
0,0,0.268531,A
0,0,0.311675,A
1,0,0.198993,A
0,0,0.486868,A
0,0,0.375955,A
0,0,0.020888,A
0,1,0.591818,A
1,0,0.292455,A
1,0,0.396030,A
1,0,0.059479,A
0,0,0.206131,A
0,0,0.288641,A
1,0,0.265070,A
0,0,0.247356,A
0,0,0.075892,A
0,0,0.042296,A
0,0,0.387391,A
1,0,0.442354,A
0,0,0.032836,A
1,0,0.434793,A
0,0,0.137238,A
1,0,0.321684,A
0,0,0.370568,A
0,0,0.314404,A
0,0,0.317887,A
1,0,0.447120,A
0,0,0.187337,A
0,1,0.563247,A
0,0,0.133990,A
0,0,0.226032,A
0,0,0.467099,A
1,0,0.399423,A
0,0,0.139208,A
1,0,0.138459,A
0,0,0.130801,A
1,1,0.526620,A
0,1,0.561868,A
0,0,0.240640,A
0,0,0.335179,A
0,0,0.227901,A
0,0,0.348790,A
1,0,0.301286,A
0,0,0.309188,A
0,0,0.155761,A
0,0,0.117839,A
0,0,0.319062,A
0,0,0.129756,A
